artist,name,id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,2018-12-14,85,0.76,0.479,2,-5.574,1,0.0466,0.556,0.0,0.0703,0.913,89.911,158040,4
Joji,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,2018-10-26,85,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4
Dalex,+Linda,5cBrOhKDyiJF9bPGUHKkG0,2020-04-20,85,0.66,0.503,9,-5.501,1,0.34,0.131,0.0,0.13,0.396,175.896,161748,4
Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,2017-03-03,85,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4
Erik Eriksson,Clean White Noise - Loopable with no fade,2bRKxuH1o7pTmb1y4GfdEc,2017-01-08,85,0.0,0.00342,8,-28.46,1,0.0,0.791,1.0,0.111,0.0,0.0,90228,0
James Arthur,Say You Won't Let Go,5uCax9HTNlzGybIStD3vDh,2016-10-28,85,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4
Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG,2020-05-22,85,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,197760,4
JACKBOYS,OUT WEST (feat. Young Thug),6gi6y1xwmVszDWkUqab1qw,2019-12-27,85,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712,4
6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,2020-05-08,85,0.611,0.688,1,-5.688,1,0.341,0.0264,0.0,0.251,0.393,178.462,132303,4
Peach Tree Rascals,Mariposa,4ja2gzrNh9VNigzoXfmbwD,2019-08-28,85,0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011,210000,4
BTS,Boy With Luv (feat. Halsey),5KawlOMHjWeUjQtnuRs22c,2019-04-12,84,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,229773,4
Lewis Capaldi,Bruises,4Of7rzpRpV1mWRbhp5rAqG,2019-05-17,84,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,220492,4
Lauv,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,2018-05-31,84,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4
Drake,God's Plan,6DCZcSspjsKoFjzjrWoCdn,2018-06-29,84,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4
Lil Tecca,Ransom,1lOe9qE0vR9zwWQAOk6CoO,2019-08-30,84,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131240,4
Post Malone,Better Now,7dt6x5M1jzdTEt8oCbisTK,2018-04-27,84,0.68,0.578,10,-5.804,1,0.04,0.331,0.0,0.135,0.341,145.038,231267,4
Justin Quiles,PAM,0eeKDrQxjqNl5bX5VCHDcn,2020-05-01,84,0.889,0.863,11,-3.011,1,0.0757,0.289,0.000603,0.0798,0.776,112.953,201000,4
Ozuna,Caramelo - Remix,2uu2aGqA2UblCg581Q7l1g,2020-08-17,84,0.754,0.796,3,-3.743,0,0.139,0.062,8.6e-05,0.204,0.62,168.045,233160,4
Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",2DQNYMRjisN3KAPj1bEwOI,2020-08-29,84,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,195429,4
Myke Towers,Diosa,3JHpk0DOTOzyh0777JFAky,2020-01-24,84,0.801,0.745,6,-3.733,0,0.063,0.398,0.00603,0.153,0.245,104.965,214013,4
J Balvin,LA CANCIÓN,0fea68AdmYNygeTGI4RC18,2019-06-28,84,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573,4
Alec Benjamin,Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,2018-11-16,84,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,169354,4
Conkarah,Banana (feat. Shaggy) - DJ FLe - Minisiren Remix,0dZpw3h6KZhcHec61qwevZ,2020-05-15,84,0.824,0.854,8,-5.312,1,0.177,0.016,4.95e-05,0.117,0.896,95.114,210329,4
Polo G,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,2020-05-15,84,0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,0.35,164.009,163902,4
Ed Sheeran,Photograph,1HNkqx9Ahdgi1Ixy2xkKkL,2014-06-21,84,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
S1mba,Rover (feat. DTG),4slSrbTK1sNK4I1mDYEthf,2020-03-04,84,0.613,0.624,11,-6.66,0,0.206,0.496,0.0,0.283,0.804,62.948,167917,5
XXXTENTACION,Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,2017-08-25,84,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,95467,4
The Chainsmokers,Closer,7BKLCZ1jbUBVqRi2FVlTVw,2016-07-29,84,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
The Weeknd,Starboy,7MXVkk9YMctZqd1Srtv4MB,2016-11-25,84,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,230453,4
Sam Smith,Diamonds,5hvwx5i67IwnCkjl9VHkNv,2020-09-17,84,0.653,0.667,10,-6.764,0,0.0423,0.154,0.0,0.107,0.556,104.181,213869,4
The Neighbourhood,Daddy Issues,5E30LdtzQTGqRvNd7l6kG5,2015-10-30,84,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
Panic! At The Disco,High Hopes,1rqqCSm0Qe4I9rUvWncaom,2018-06-22,84,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4
Marshmello,OK Not To Be OK,0zzVTGyRrWpQu8Fr28NRAv,2020-09-10,84,0.743,0.837,1,-5.025,0,0.0649,0.0172,0.0,0.0743,0.263,103.072,159863,4
Jonas Brothers,Sucker,22vgEDb5hykfaTwLuskFGD,2019-06-07,84,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027,4
Mustard,Ballin' (with Roddy Ricch),3QzAOrNlsabgbMwlZt7TAY,2019-06-28,84,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,180435,4
Black Eyed Peas,RITMO (Bad Boys For Life),6cy3ki60hLwimwIje7tALf,2019-10-12,84,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714,4
Vedo,You Got It,4lsHZ92XCFOQfzJFBTluk8,2020-03-27,84,0.774,0.376,5,-9.372,1,0.208,0.297,0.0,0.165,0.391,122.089,201587,4
Piso 21,Pa' Olvidarme De Ella,1cVlW9WQiGlFdWUXFdFZGh,2019-09-06,84,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,227234,3
Dalex,Hola - Remix,5stPVcRqb4qixbafP9e8lt,2019-11-01,84,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,249520,4
Post Malone,Wow.,7xQAfvXzm3AkraOtGPWIZg,2019-09-06,84,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547,4
Kygo,Lose Somebody,7xbWAw3LMgRMn4omR5yVn3,2020-05-15,84,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,199549,4
Conan Gray,Maniac,6KfoDhO4XUWSbnyKjNp9c4,2020-03-20,84,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773,4
Anuel AA,Reggaetonera,6yVkakCN460KOVol9ZazjH,2020-05-29,84,0.694,0.796,6,-4.164,1,0.0565,0.48,0.000384,0.108,0.515,93.064,212312,4
Ir Sais,Dream Girl - Remix,099tjv6oy2opbpCOA3nBwX,2019-12-06,84,0.767,0.643,5,-5.225,1,0.101,0.216,0.000104,0.0806,0.536,169.99,192452,4
Justin Bieber,Intentions (feat. Quavo),4umIPjkehX1r7uhmGvXiSV,2020-02-14,84,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,212867,4
Zedd,The Middle,09IStsImFySgyp0pIQdqAc,2018-01-23,83,0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732,4
Kygo,Higher Love,6oJ6le65B3SEqPwMRNXWjY,2019-06-28,83,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,228267,4
Billie Eilish,ocean eyes,7hDVYcQq6MxkdJGweuCtl9,2017-12-22,83,0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,200379,4
Chord Overstreet,Hold On,5vjLSffimiIP26QG5WcN2K,2017-02-03,83,0.618,0.443,2,-9.681,1,0.0526,0.469,0.0,0.0829,0.167,119.949,198853,4
Dímelo Flow,Sigues Con El,7sQKy5vlPQllr0k9IjYJv3,2019-12-13,83,0.883,0.668,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.676,87.972,226533,4
Cardi B,I Like It,58q2HKrzhC3ozto2nDdN4z,2018-04-06,83,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390,4
Lil Uzi Vert,XO Tour Llif3,7GX5flRQZVHRAGd6B4TmDO,2017-08-25,83,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707,4
XXXTENTACION,Fuck Love (feat. Trippie Redd),7AQim7LbvFVZJE3O8TYgf2,2017-08-25,83,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4
Lil Peep,Falling Down - Bonus Track,4jvjzW7Hm0yK4LvvE0Paz9,2018-11-09,83,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4
The Chainsmokers,Something Just Like This,6RUKPb4LETWmmr3iAEQktW,2017-04-07,83,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4
Sam Smith,How Do You Sleep?,6b2RcmUt1g9N9mQ3CbjX2Y,2019-07-19,83,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205,5
Post Malone,Congratulations,3a1lNhkSLSkpJE4MSHpDu9,2016-12-09,83,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293,4
Post Malone,I Fall Apart,75ZvA4QfFiZvzhj2xkaWAh,2016-12-09,83,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,4
Twenty One Pilots,Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,2015-05-15,83,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4
The Weeknd,The Hills,7fBv7CLKzipRk6EC6TWHOB,2015-08-28,83,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4
WILLOW,Wait a Minute!,0y60itmpH0aPKsFiGxmtnh,2015-01-11,83,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520,4
Ed Sheeran,Beautiful People (feat. Khalid),4evmHXcjt3bTUHD1cvny97,2019-06-28,83,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,197867,4
Natalie Taylor,Surrender,0ecC8p17cDNlxHXkuYqeR6,2019-10-29,83,0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5
ZAYN,Dusk Till Dawn - Radio Edit,1j4kHkkpqZRBwE0A4CN4Yv,2017-09-07,83,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000,4
Travis Scott,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN,2018-08-03,83,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,190557,4
DaBaby,BOP,6Ozh9Ok6h4Oi1wUSLtBseN,2019-09-27,83,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,0.836,126.77,159715,4
XXXTENTACION,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,2018-03-16,83,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,160184,4
Sam Fischer,This City,3H3r2nKWa3Yk5gt8xgmsEt,2019-12-11,83,0.602,0.377,11,-6.213,1,0.0446,0.731,0.0,0.0808,0.518,73.877,194853,4
Roddy Ricch,High Fashion (feat. Mustard),07KXEDMj78x68D884wgVEm,2019-12-06,83,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,220487,4
Lil Nas X,Old Town Road - Remix,2YpeDb67231RjR0MgVLzsG,2019-06-21,83,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4
Billie Eilish,i love you,6CcJMwBtXByIz4zQLzFkKc,2019-03-29,83,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796,4
Harry Styles,Lights Up,4jAIqgrPjKLTY9Gbez25Qb,2019-12-13,83,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,172213,4
Doja Cat,Like That (feat. Gucci Mane),4EivmOT13NMpNSfTKn9p4s,2019-11-07,83,0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,163173,4
MEDUZA,Piece Of Your Heart,1DFD5Fotzgn6yYXkYsKiGs,2019-02-01,83,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,152913,4
Post Malone,Goodbyes (feat. Young Thug),0t3ZvGKlmYmVsDzBJAXK8C,2019-09-06,83,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,174853,4
Bad Bunny,Callaita,2TH65lNHgvLxCKXM3apjxI,2019-05-31,83,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4
Halsey,Without Me,5p7ujcrUXASCNwRaWNHR1C,2018-10-04,83,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
Calvin Harris,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,2018-04-06,83,0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,214847,4
PUBLIC,Make You Mine,5iFwAOB2TFkPJk8sMlxP8g,2019-08-09,83,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,232907,4
Kina,Can We Kiss Forever?,58wyJLv6yH1La9NIZPl3ne,2018-08-31,83,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932,4
Calum Scott,You Are The Reason,69vToJ9BMbbLlFZo7k7A7B,2018-03-09,83,0.331,0.235,10,-7.7,1,0.0299,0.918,0.0,0.137,0.218,171.232,204326,3
J. Cole,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,2014-12-09,83,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45,292987,4
The Kid LAROI,GO (feat. Juice WRLD),2rPHUAeUPbNgTmK18FPTiZ,2020-07-24,83,0.487,0.74,6,-4.973,1,0.0944,0.157,0.0,0.612,0.522,73.779,181688,4
Sista Prod,Eyes Blue Like The Atlantic (feat. Subvrbs),0qUcpOOna3kkrwfqky85e1,2020-07-20,83,0.768,0.339,0,-13.169,1,0.777,0.608,0.000956,0.261,0.568,76.229,154599,4
Madison Beer,Selfish,4PV0uE5pZSh44E3NqNNDEH,2020-02-14,83,0.378,0.461,9,-6.202,1,0.0275,0.627,0.0,0.386,0.232,75.363,223270,4
Alexander 23,IDK You Yet,47EWMOElkkbMp5m9SBkx7d,2020-04-09,83,0.629,0.306,1,-11.735,1,0.0424,0.884,0.0776,0.124,0.191,76.994,184638,1
Jonas Brothers,What A Man Gotta Do,4wNIkl5XGiAACjFBlDWuSd,2020-01-17,83,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645,4
Bad Bunny,La Santa,69vlMrzHwATKzupwNcUPyK,2020-02-28,83,0.744,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,0.586,93.037,206420,4
Ozuna,Del Mar,5cpJFiNwYyWwFLH0V6B3N8,2020-09-04,83,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,214507,4
Bad Bunny,La Difícil,6NfrH0ANGmgBXyxgV2PeXt,2020-02-28,83,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,163084,4
Zoe Wees,Control,50Td3qilgs8BLtv8mHyT1t,2020-03-13,83,0.599,0.465,4,-4.95,1,0.0314,0.643,1.57e-06,0.149,0.0678,113.82,230880,4
Rod Wave,Rags2Riches 2 (feat. Lil Baby),0qJeyYAgv6UpvewUxRXAhb,2020-08-07,83,0.874,0.443,5,-9.628,0,0.241,0.147,0.0,0.124,0.298,118.004,235988,4
ITZY,Not Shy,4ecVWqbtW6phQGpZMAyqIU,2020-08-17,83,0.776,0.911,2,-3.08,0,0.131,0.155,2.59e-06,0.268,0.56,101.027,177728,4
Hwa Sa,Maria,0ZeGfEAL5Rl4pd5LZBGuEK,2020-06-29,83,0.658,0.749,9,-2.967,0,0.0634,0.238,2.03e-06,0.272,0.442,128.909,199027,4
Dua Lipa,Hallucinate,1nYeVF5vIBxMxfPoL0SIWg,2020-03-27,83,0.627,0.69,10,-5.396,0,0.139,0.033,0.0,0.0742,0.627,122.053,208505,4
Yandel,Dembow 2020,0j1VxrPkMyFGvz0jZzxUoZ,2020-07-31,83,0.786,0.811,8,-4.31,1,0.0836,0.122,3.99e-06,0.161,0.731,92.953,168052,4
Camilo,Favorito,0Snbzbd74RLfL0i4nn1vU5,2020-03-26,83,0.611,0.851,9,-2.982,1,0.0598,0.229,0.0,0.232,0.823,178.032,211613,4
Ed Sheeran,Thinking out Loud,34gCuhDGsG4bRPIf9bb02f,2014-06-21,83,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4
Danna Paola,No Bailes Sola,1GNSWpe2SB30zYGbNTD96b,2020-07-17,83,0.598,0.734,10,-3.982,1,0.116,0.208,0.0,0.272,0.621,179.885,180867,4
Megan Thee Stallion,Savage,55CHeLEfn5iJ0IIkgaa4si,2020-03-06,83,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497,4
Rauw Alejandro,El Efecto - Remix,74j34STf8L6uADnTN69ohv,2019-12-13,83,0.771,0.769,0,-3.504,0,0.0694,0.18,1.57e-05,0.345,0.931,167.969,289899,4
Rod Wave,Rags2Riches (feat. ATR Son Son),1ENdcyhqdylaLsPVgB83qq,2020-04-03,83,0.904,0.252,5,-17.54,0,0.11,0.294,0.0,0.104,0.227,117.994,167184,4
Lil Baby,The Bigger Picture,44gRhRi2OhEf7moAUj6MD1,2020-06-12,83,0.59,0.618,1,-5.756,1,0.334,0.0127,0.0,0.244,0.153,96.459,252729,3
Juice WRLD,Life's A Mess (feat. Halsey),5wWAwzGp2OaaoIkwcz6wZs,2020-07-10,83,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,202193,4
Internet Money,Blastoff (feat. Juice Wrld & Trippie Redd),2rFsFjq0D9JAmc0APpCO6P,2020-08-29,83,0.761,0.517,5,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,174730,4
Money Man,24 (feat. Lil Baby),7v96VvFLS0wSYT8kewNLRy,2020-08-14,83,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4
Ashnikko,Daisy,0AUvWawuP0ibk4SQ3sIZjk,2020-07-09,83,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
Megan Thee Stallion,Girls in the Hood,6WbTTAGKrQtCQvmc5BuYfh,2020-06-26,83,0.821,0.863,6,-3.159,1,0.353,0.00824,0.0,0.0377,0.874,180.013,154324,4
Sam Smith,I'm Not The Only One,7795WJLVKJoAyVoOtCWqXN,2014-05-26,82,0.677,0.485,5,-5.795,1,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,239317,4
SZA,Hit Different,7Bar1kLTmsRmH6FCKKMEyU,2020-09-04,82,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,202008,4
Headie One,Only You Freestyle,4OENnoidV0h8gJV6bhrw7r,2020-07-20,82,0.68,0.826,5,-2.561,1,0.27,0.562,0.0,0.254,0.804,146.95,248937,4
Calum Scott,Dancing On My Own,2BOqDYLOJBiMOXShCV1neZ,2018-03-09,82,0.682,0.173,1,-8.749,1,0.0314,0.839,3.26e-05,0.0983,0.236,112.663,260285,4
Dean Lewis,Be Alright,3EPXxR3ImUwfayaurPi3cm,2018-06-29,82,0.553,0.586,11,-6.319,1,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,4
Camila Cabello,Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,2018-01-12,82,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4
Anne-Marie,2002,2BgEsaKNfHUdlh97KmvFyo,2018-04-27,82,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987,4
Sam Smith,Stay With Me,5Nm9ERjJZ5oyfXZTECKmRt,2014-05-26,82,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724,4
Imagine Dragons,Bad Liar,2RSHsoi04658QL5xgQVov3,2018-11-09,82,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773,4
Dynoro,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,2018-06-08,82,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4
Sam Smith,My Oasis (feat. Burna Boy),2KoHxhRyWxJzA0VafWd5Nk,2020-07-30,82,0.691,0.474,10,-8.742,0,0.0583,0.569,0.000626,0.099,0.381,143.783,179917,4
DaBaby,BLIND (feat. Young Thug),2T5NBwKRySiCR78vVk08vr,2020-08-04,82,0.709,0.679,11,-6.503,0,0.346,0.0115,0.0,0.0971,0.754,162.973,153467,4
The Weeknd,Call Out My Name,09mEdoA6zrmBPgTEN5qXmN,2018-03-30,82,0.461,0.593,1,-4.954,1,0.0356,0.17,0.0,0.307,0.175,134.17,228373,3
NLE Choppa,Walk Em Down (feat. Roddy Ricch),4cSSL3YafYjM3yjgFO1vJg,2020-03-19,82,0.867,0.744,2,-5.171,1,0.227,0.268,0.0,0.0713,0.645,84.005,173288,4
PARTYNEXTDOOR,BELIEVE IT,4HDCLYli2SUdkq9OjmvhSD,2020-03-27,82,0.43,0.7,6,-5.35,1,0.264,0.0902,0.0,0.216,0.731,158.373,183219,4
Khalid,Know Your Worth,0TrPqhAMoaKUFLR7iYDokf,2020-02-04,82,0.79,0.694,9,-7.726,0,0.0708,0.145,0.00252,0.281,0.508,103.007,181436,4
Polo G,Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1,2019-06-07,82,0.772,0.639,1,-7.119,1,0.467,0.15,0.0,0.0698,0.261,168.112,166560,4
Travis Scott,"The Plan - From the Motion Picture ""TENET""",551xyaSJsg8hILXFq9JdST,2020-08-22,82,0.433,0.443,1,-10.568,0,0.0361,0.0922,0.000293,0.117,0.0363,79.903,185851,3
Halsey,You should be sad,7lidXGPXPYLNThITAOTlkK,2020-01-17,82,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473,4
Lil Tjay,F.N,0RLLvYBopDwooCyvnTwgYu,2019-10-11,82,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,0.321,120.1,224000,1
24kGoldn,CITY OF ANGELS,6ap9lSRJ0iLriGLqoJ44cq,2019-11-22,82,0.686,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.724,120.082,112493,4
YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,2020-03-13,82,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,0.273,139.957,225857,4
5 Seconds of Summer,Youngblood,2iUXsYOEPhVqEBwsqP70rE,2018-06-15,82,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,203418,4
J Balvin,Rojo,4uziEsK1yiqdauKVDPsmVG,2020-02-27,82,0.652,0.595,11,-4.04,1,0.113,0.15,0.000115,0.0842,0.444,172.27,150853,4
Childish Gambino,Redbone,0wXuerDYiBnERgIpbb3JBR,2016-12-02,82,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,326933,4
Marshmello,Silence,7vGuf3Y35N4wmASOKLUVVU,2017-08-11,82,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,4
Camilo,La Mitad,63Zaf8Rci6eOUPqDQ4fUFx,2020-04-17,82,0.724,0.443,7,-3.743,1,0.0329,0.73,0.0,0.101,0.763,97.194,177791,4
Lil Uzi Vert,20 Min,0uxSUdBrJy9Un0EYoBowng,2017-11-17,82,0.773,0.75,8,-4.009,0,0.117,0.109,0.0,0.174,0.783,123.426,220587,4
Wiz Khalifa,See You Again (feat. Charlie Puth),2JzZzZUQj3Qff7wapcbKjc,2015,82,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
Khalid,Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,2017-04-27,82,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,202547,4
Kendrick Lamar,HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,2017-04-14,82,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4
NF,Let You Down,52okn5MNA47tk87PeZJLEL,2017-10-06,82,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,212120,4
Rauw Alejandro,Tattoo,7na7Bk98usp84FaOJFPv3d,2020-02-13,82,0.755,0.617,9,-5.144,1,0.182,0.0217,0.0,0.0625,0.745,193.896,202887,4
XXXTENTACION,Look At Me!,7floNISpH8VF4z4459Qo18,2017-02-20,82,0.763,0.726,1,-6.405,1,0.282,0.259,0.0,0.0976,0.349,139.059,126346,4
Prince Royce,Carita de Inocente (feat. Myke Towers) - Remix,5kQre7o8ky5DXeEPcyaCR1,2020-06-01,82,0.565,0.781,10,-3.358,0,0.061,0.364,0.0,0.0984,0.943,129.959,192698,4
Ozuna,Despeinada,0JAZWvvqttGFm4UMDsPQXC,2020-09-04,82,0.734,0.775,8,-3.855,1,0.0614,0.186,0.000542,0.123,0.72,166.039,224187,4
XXXTENTACION,Hope,2ZRo7axmMPeSVUvDbGkJah,2018-03-16,82,0.592,0.457,9,-6.081,0,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4
